Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
March 31 2022,Solano,CA,Passenger,1,0,1,165,166,0.6
March 31 2022,Sonoma,CA,Passenger,0,1,1,68,69,1.45
March 31 2022,Ventura,CA,Passenger,2,1,3,229,232,1.29
March 31 2022,Adams,CO,Passenger,1,0,1,32,33,3.03
March 31 2022,Boulder,CO,Passenger,1,0,1,25,26,3.85
March 31 2022,El Paso,CO,Passenger,2,1,3,580,583,0.51
March 31 2022,Larimer,CO,Passenger,1,0,1,40,41,2.44
March 31 2022,Las Animas,CO,Passenger,1,0,1,0,1,100
March 31 2022,New Haven,CT,Passenger,0,2,2,27,29,6.9
March 31 2022,New London,CT,Passenger,0,4,4,203,207,1.93
March 31 2022,District of Columbia,DC,Passenger,4,1,5,182,187,2.67
March 31 2022,Broward,FL,Passenger,1,0,1,73,74,1.35
March 31 2022,Duval,FL,Passenger,0,2,2,257,259,0.77
March 31 2022,Hillsborough,FL,Passenger,0,2,2,106,108,1.85
March 31 2022,Lake,FL,Passenger,1,0,1,19,20,5
March 31 2022,Okaloosa,FL,Passenger,0,1,1,91,92,1.09
March 31 2022,Orange,FL,Passenger,1,0,1,90,91,1.1
March 31 2022,Palm Beach,FL,Passenger,1,0,1,40,41,2.44
March 31 2022,Pinellas,FL,Passenger,0,1,1,69,70,1.43
March 31 2022,Sarasota,FL,Passenger,2,0,2,23,25,8
March 31 2022,Bartow,GA,Passenger,0,1,1,2,3,33.33
March 31 2022,Columbia,GA,Passenger,0,1,1,95,96,1.04
March 31 2022,DeKalb,GA,Passenger,1,0,1,41,42,2.38
March 31 2022,Houston,GA,Passenger,1,0,1,36,37,2.7
March 31 2022,Richmond,GA,Passenger,0,1,1,73,74,1.35
March 31 2022,Rockdale,GA,Passenger,1,0,1,6,7,14.29
March 31 2022,Honolulu,HI,Passenger,4,3,7,309,316,2.22
March 31 2022,Elmore,ID,Passenger,1,0,1,17,18,5.56
March 31 2022,Cook,IL,Passenger,2,0,2,165,167,1.2
March 31 2022,DuPage,IL,Passenger,1,0,1,43,44,2.27
March 31 2022,Lake,IL,Passenger,4,0,4,147,151,2.65
March 31 2022,Rock Island,IL,Passenger,0,1,1,12,13,7.69
March 31 2022,St. Clair,IL,Passenger,2,0,2,118,120,1.67
March 31 2022,Hamilton,IN,Passenger,1,0,1,20,21,4.76
March 31 2022,Howard,IN,Passenger,0,1,1,6,7,14.29
March 31 2022,Geary,KS,Passenger,1,0,1,80,81,1.23
March 31 2022,Leavenworth,KS,Passenger,1,1,2,108,110,1.82
March 31 2022,Oldham,KY,Passenger,0,1,1,4,5,20
March 31 2022,Plaquemines,LA,Passenger,0,1,1,14,15,6.67
March 31 2022,St. Tammany,LA,Passenger,1,0,1,31,32,3.12
March 31 2022,Middlesex,MA,Passenger,1,1,2,80,82,2.44
March 31 2022,Suffolk,MA,Passenger,0,1,1,27,28,3.57
March 31 2022,Anne Arundel,MD,Passenger,5,3,8,338,346,2.31
March 31 2022,Baltimore,MD,Passenger,1,0,1,69,70,1.43
March 31 2022,Calvert,MD,Passenger,0,2,2,71,73,2.74
March 31 2022,Carroll,MD,Passenger,0,1,1,11,12,8.33
March 31 2022,Charles,MD,Passenger,0,1,1,58,59,1.69
March 31 2022,Frederick,MD,Passenger,2,1,3,70,73,4.11
March 31 2022,Howard,MD,Passenger,0,1,1,57,58,1.72
March 31 2022,Montgomery,MD,Passenger,2,3,5,188,193,2.59
March 31 2022,Prince George's,MD,Passenger,1,1,2,123,125,1.6
March 31 2022,St. Mary's,MD,Passenger,1,0,1,182,183,0.55
March 31 2022,Washington,MD,Passenger,2,0,2,11,13,15.38
March 31 2022,Penobscot,ME,Passenger,0,1,1,6,7,14.29
March 31 2022,Hennepin,MN,Passenger,3,0,3,58,61,4.92
March 31 2022,Boone,MO,Passenger,0,1,1,8,9,11.11
March 31 2022,Greene,MO,Passenger,0,1,1,19,20,5
March 31 2022,Platte,MO,Passenger,1,0,1,15,16,6.25
March 31 2022,Ray,MO,Passenger,0,1,1,1,2,50
March 31 2022,St. Louis,MO,Passenger,1,0,1,69,70,1.43
March 31 2022,Harrison,MS,Passenger,2,0,2,43,45,4.44
March 31 2022,Flathead,MT,Passenger,1,0,1,27,28,3.57
March 31 2022,Cumberland,NC,Passenger,1,2,3,373,376,0.8
March 31 2022,Moore,NC,Passenger,0,1,1,118,119,0.84
March 31 2022,Onslow,NC,Passenger,0,1,1,156,157,0.64
March 31 2022,Randolph,NC,Passenger,1,0,1,5,6,16.67
March 31 2022,Wake,NC,Passenger,1,0,1,79,80,1.25
March 31 2022,Wayne,NC,Passenger,1,0,1,27,28,3.57
March 31 2022,Wilson,NC,Passenger,1,0,1,1,2,50
March 31 2022,Williams,ND,Passenger,0,1,1,7,8,12.5
March 31 2022,Douglas,NE,Passenger,1,2,3,47,50,6
March 31 2022,Sarpy,NE,Passenger,1,0,1,48,49,2.04
March 31 2022,Carroll,NH,Passenger,0,1,1,4,5,20
March 31 2022,Rockingham,NH,Passenger,1,0,1,17,18,5.56
March 31 2022,Burlington,NJ,Passenger,0,1,1,111,112,0.89
March 31 2022,Camden,NJ,Passenger,0,1,1,11,12,8.33
March 31 2022,Cape May,NJ,Passenger,0,1,1,8,9,11.11
March 31 2022,Essex,NJ,Passenger,1,0,1,9,10,10
March 31 2022,Hudson,NJ,Passenger,1,0,1,29,30,3.33
March 31 2022,Chaves,NM,Passenger,1,0,1,4,5,20
March 31 2022,Carson City,NV,Passenger,1,0,1,7,8,12.5
March 31 2022,Clark,NV,Passenger,4,3,7,494,501,1.4
March 31 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
March 31 2022,Kings,NY,Passenger,1,0,1,53,54,1.85
March 31 2022,Nassau,NY,Passenger,2,0,2,23,25,8
March 31 2022,New York,NY,Passenger,1,0,1,40,41,2.44
March 31 2022,Queens,NY,Passenger,1,0,1,41,42,2.38
March 31 2022,Saratoga,NY,Passenger,1,0,1,36,37,2.7
March 31 2022,Hamilton,OH,Passenger,1,0,1,29,30,3.33
March 31 2022,Shelby,OH,Passenger,0,1,1,2,3,33.33
March 31 2022,Rogers,OK,Passenger,1,0,1,2,3,33.33
March 31 2022,Clackamas,OR,Passenger,2,0,2,141,143,1.4
March 31 2022,Douglas,OR,Passenger,1,0,1,27,28,3.57
March 31 2022,Lincoln,OR,Passenger,0,1,1,30,31,3.23
March 31 2022,Multnomah,OR,Passenger,1,4,5,495,500,1
March 31 2022,Allegheny,PA,Passenger,1,1,2,44,46,4.35
March 31 2022,Montgomery,PA,Passenger,2,0,2,16,18,11.11
March 31 2022,Philadelphia,PA,Passenger,1,0,1,35,36,2.78
March 31 2022,Rio Grande,PR,Passenger,1,0,1,0,1,100
March 31 2022,Newport,RI,Passenger,1,0,1,77,78,1.28
March 31 2022,Charleston,SC,Passenger,2,0,2,58,60,3.33
March 31 2022,Dorchester,SC,Passenger,1,0,1,47,48,2.08
March 31 2022,Richland,SC,Passenger,0,1,1,117,118,0.85
March 31 2022,Spartanburg,SC,Passenger,0,1,1,33,34,2.94
March 31 2022,Sumter,SC,Passenger,0,1,1,29,30,3.33
March 31 2022,Pennington,SD,Passenger,1,0,1,28,29,3.45
March 31 2022,Montgomery,TN,Passenger,1,0,1,184,185,0.54
March 31 2022,Bell,TX,Passenger,1,1,2,315,317,0.63
March 31 2022,Bexar,TX,Passenger,5,3,8,429,437,1.83
March 31 2022,Coryell,TX,Passenger,1,0,1,94,95,1.05
March 31 2022,Dallas,TX,Passenger,1,0,1,112,113,0.88
March 31 2022,Denton,TX,Passenger,1,0,1,56,57,1.75
March 31 2022,El Paso,TX,Passenger,1,0,1,338,339,0.29
March 31 2022,Galveston,TX,Passenger,0,1,1,17,18,5.56
March 31 2022,Harris,TX,Passenger,1,0,1,138,139,0.72
March 31 2022,Montgomery,TX,Passenger,1,0,1,23,24,4.17
March 31 2022,Nueces,TX,Passenger,1,0,1,52,53,1.89
March 31 2022,Tarrant,TX,Passenger,1,0,1,104,105,0.95
March 31 2022,Wichita,TX,Passenger,1,0,1,33,34,2.94
March 31 2022,Williamson,TX,Passenger,1,1,2,75,77,2.6
March 31 2022,Salt Lake,UT,Passenger,2,2,4,126,130,3.08
March 31 2022,Albemarle,VA,Passenger,1,0,1,17,18,5.56
March 31 2022,Alexandria,VA,Passenger,3,0,3,114,117,2.56
March 31 2022,Arlington,VA,Passenger,1,0,1,117,118,0.85
March 31 2022,Chesapeake,VA,Passenger,2,3,5,357,362,1.38
March 31 2022,Danville,VA,Passenger,1,0,1,0,1,100
March 31 2022,Fairfax,VA,Passenger,3,3,6,601,607,0.99
March 31 2022,Goochland,VA,Passenger,3,1,4,122,126,3.17
March 31 2022,Loudoun,VA,Passenger,1,0,1,60,61,1.64
March 31 2022,Louisa,VA,Passenger,0,1,1,0,1,100
March 31 2022,Manassas,VA,Passenger,0,1,1,4,5,20
March 31 2022,Norfolk,VA,Passenger,3,3,6,291,297,2.02
March 31 2022,Portsmouth,VA,Passenger,0,1,1,64,65,1.54
March 31 2022,Powhatan,VA,Passenger,1,0,1,1,2,50
March 31 2022,Prince William,VA,Passenger,0,1,1,195,196,0.51
March 31 2022,Stafford,VA,Passenger,2,1,3,85,88,3.41
March 31 2022,Suffolk,VA,Passenger,1,0,1,110,111,0.9
March 31 2022,Virginia Beach,VA,Passenger,2,0,2,502,504,0.4
March 31 2022,Adams,WA,Truck,0,0,0,5488,5488,0
March 31 2022,Adams,WA,Passenger,16,11,27,12986,13013,0.21
March 31 2022,Asotin,WA,Truck,0,0,0,6765,6765,0
March 31 2022,Asotin,WA,Passenger,22,18,40,12667,12707,0.31
March 31 2022,Benton,WA,Truck,1,0,1,43641,43642,0
March 31 2022,Benton,WA,Passenger,699,446,1145,135835,136980,0.84
March 31 2022,Chelan,WA,Passenger,438,121,559,54629,55188,1.01
March 31 2022,Chelan,WA,Truck,0,0,0,23056,23056,0
March 31 2022,Clallam,WA,Truck,1,0,1,22071,22072,0
March 31 2022,Clallam,WA,Passenger,403,241,644,50012,50656,1.27
March 31 2022,Clark,WA,Truck,2,0,2,83539,83541,0
March 31 2022,Clark,WA,Passenger,3748,1657,5405,318563,323968,1.67
March 31 2022,Columbia,WA,Truck,0,0,0,1593,1593,0
March 31 2022,Columbia,WA,Passenger,6,0,6,2447,2453,0.24
March 31 2022,Cowlitz,WA,Passenger,294,172,466,71143,71609,0.65
March 31 2022,Cowlitz,WA,Truck,0,1,1,28890,28891,0
March 31 2022,Douglas,WA,Passenger,124,56,180,28547,28727,0.63
March 31 2022,Douglas,WA,Truck,0,0,0,12742,12742,0
March 31 2022,Ferry,WA,Passenger,17,3,20,4435,4455,0.45
March 31 2022,Ferry,WA,Truck,0,0,0,3573,3573,0
March 31 2022,Franklin,WA,Truck,0,0,0,20960,20960,0
March 31 2022,Franklin,WA,Passenger,178,106,284,62134,62418,0.45
March 31 2022,Garfield,WA,Passenger,0,3,3,1336,1339,0.22
March 31 2022,Garfield,WA,Truck,0,0,0,999,999,0
March 31 2022,Grant,WA,Passenger,151,100,251,66900,67151,0.37
March 31 2022,Grant,WA,Truck,0,0,0,28056,28056,0
March 31 2022,Grays Harbor,WA,Truck,0,0,0,21368,21368,0
March 31 2022,Grays Harbor,WA,Passenger,205,157,362,49335,49697,0.73
March 31 2022,Island,WA,Passenger,759,361,1120,62592,63712,1.76
March 31 2022,Island,WA,Truck,1,0,1,21518,21519,0
March 31 2022,Jefferson,WA,Truck,0,0,0,9547,9547,0
March 31 2022,Jefferson,WA,Passenger,407,207,614,24718,25332,2.42
March 31 2022,King,WA,Passenger,37965,10691,48656,1353346,1402002,3.47
March 31 2022,King,WA,Truck,25,1,26,182177,182203,0.01
March 31 2022,Kitsap,WA,Passenger,2276,1008,3284,179763,183047,1.79
March 31 2022,Kitsap,WA,Truck,1,0,1,54113,54114,0
March 31 2022,Kittitas,WA,Truck,0,0,0,14717,14717,0
March 31 2022,Kittitas,WA,Passenger,226,75,301,29807,30108,1
March 31 2022,Klickitat,WA,Passenger,97,55,152,15346,15498,0.98
March 31 2022,Klickitat,WA,Truck,0,0,0,8318,8318,0
March 31 2022,Lewis,WA,Passenger,226,164,390,59513,59903,0.65
March 31 2022,Lewis,WA,Truck,0,0,0,26547,26547,0
March 31 2022,Lincoln,WA,Truck,0,0,0,4844,4844,0
March 31 2022,Lincoln,WA,Passenger,7,18,25,7673,7698,0.32
March 31 2022,Mason,WA,Passenger,284,169,453,47675,48128,0.94
March 31 2022,Mason,WA,Truck,0,0,0,21184,21184,0
March 31 2022,Okanogan,WA,Passenger,77,46,123,26537,26660,0.46
March 31 2022,Okanogan,WA,Truck,0,0,0,16703,16703,0
March 31 2022,Pacific,WA,Truck,0,0,0,8012,8012,0
March 31 2022,Pacific,WA,Passenger,61,68,129,16012,16141,0.8
March 31 2022,Pend Oreille,WA,Truck,0,0,0,5690,5690,0
March 31 2022,Pend Oreille,WA,Passenger,16,10,26,9061,9087,0.29
March 31 2022,Pierce,WA,Passenger,4629,2229,6858,551005,557863,1.23
March 31 2022,Pierce,WA,Truck,2,0,2,143693,143695,0
March 31 2022,San Juan,WA,Truck,1,0,1,6001,6002,0.02
March 31 2022,San Juan,WA,Passenger,492,151,643,14140,14783,4.35
March 31 2022,Skagit,WA,Passenger,732,327,1059,90543,91602,1.16
March 31 2022,Skagit,WA,Truck,1,0,1,32580,32581,0
March 31 2022,Skamania,WA,Truck,0,0,0,3971,3971,0
March 31 2022,Skamania,WA,Passenger,65,45,110,8281,8391,1.31
March 31 2022,Snohomish,WA,Passenger,7679,2366,10045,535308,545353,1.84
March 31 2022,Snohomish,WA,Truck,4,0,4,124925,124929,0
March 31 2022,Spokane,WA,Passenger,1443,797,2240,326203,328443,0.68
March 31 2022,Spokane,WA,Truck,0,0,0,102564,102564,0
March 31 2022,Stevens,WA,Truck,0,0,0,19009,19009,0
March 31 2022,Stevens,WA,Passenger,60,50,110,30113,30223,0.36
March 31 2022,Thurston,WA,Passenger,2031,1003,3034,195835,198869,1.53
March 31 2022,Thurston,WA,Truck,3,0,3,55840,55843,0.01
March 31 2022,Wahkiakum,WA,Passenger,18,11,29,3080,3109,0.93
March 31 2022,Wahkiakum,WA,Truck,0,0,0,1817,1817,0
March 31 2022,Walla Walla,WA,Truck,0,0,0,14047,14047,0
March 31 2022,Walla Walla,WA,Passenger,157,91,248,36149,36397,0.68
March 31 2022,Whatcom,WA,Passenger,1737,696,2433,149370,151803,1.6
March 31 2022,Whatcom,WA,Truck,4,0,4,43579,43583,0.01
March 31 2022,Whitman,WA,Truck,0,0,0,8600,8600,0
March 31 2022,Whitman,WA,Passenger,79,54,133,22090,22223,0.6
March 31 2022,Yakima,WA,Passenger,311,182,493,167827,168320,0.29
March 31 2022,Yakima,WA,Truck,0,0,0,61626,61626,0
March 31 2022,Douglas,WI,Passenger,1,0,1,1,2,50
March 31 2022,,,Passenger,1,1,2,219,221,0.9
April 30 2022,Anchorage,AK,Passenger,1,0,1,122,123,0.81
April 30 2022,Fairbanks North Star,AK,Passenger,0,1,1,75,76,1.32
April 30 2022,Juneau,AK,Passenger,0,1,1,28,29,3.45
April 30 2022,Montgomery,AL,Passenger,0,1,1,32,33,3.03
April 30 2022,Sevier,AR,Passenger,0,1,1,0,1,100
April 30 2022,Maricopa,AZ,Passenger,6,3,9,774,783,1.15
April 30 2022,Pima,AZ,Passenger,1,1,2,216,218,0.92
April 30 2022,Alameda,CA,Passenger,3,0,3,178,181,1.66
April 30 2022,Contra Costa,CA,Passenger,0,3,3,281,284,1.06
April 30 2022,Fresno,CA,Passenger,1,0,1,136,137,0.73
April 30 2022,Kern,CA,Passenger,0,1,1,173,174,0.57
April 30 2022,Kings,CA,Passenger,1,0,1,301,302,0.33
April 30 2022,Los Angeles,CA,Passenger,4,6,10,703,713,1.4
April 30 2022,Marin,CA,Passenger,0,1,1,31,32,3.12
April 30 2022,Monterey,CA,Passenger,1,1,2,127,129,1.55
April 30 2022,Orange,CA,Passenger,4,2,6,339,345,1.74
April 30 2022,Placer,CA,Passenger,1,0,1,57,58,1.72
April 30 2022,Riverside,CA,Passenger,6,1,7,430,437,1.6
April 30 2022,Sacramento,CA,Passenger,1,0,1,193,194,0.52
April 30 2022,San Bernardino,CA,Passenger,1,1,2,322,324,0.62
April 30 2022,San Diego,CA,Passenger,14,8,22,2219,2241,0.98
April 30 2022,San Joaquin,CA,Passenger,0,1,1,80,81,1.23
April 30 2022,San Luis Obispo,CA,Passenger,1,0,1,50,51,1.96
April 30 2022,San Mateo,CA,Passenger,2,0,2,71,73,2.74
April 30 2022,Santa Clara,CA,Passenger,5,1,6,196,202,2.97
April 30 2022,Santa Cruz,CA,Passenger,1,0,1,23,24,4.17
April 30 2022,Solano,CA,Passenger,1,0,1,159,160,0.62
April 30 2022,Sonoma,CA,Passenger,0,1,1,66,67,1.49
April 30 2022,Ventura,CA,Passenger,2,1,3,224,227,1.32
April 30 2022,Adams,CO,Passenger,1,0,1,31,32,3.12
April 30 2022,Arapahoe,CO,Passenger,0,1,1,76,77,1.3
April 30 2022,Boulder,CO,Passenger,1,0,1,25,26,3.85
April 30 2022,El Paso,CO,Passenger,2,1,3,569,572,0.52
April 30 2022,Larimer,CO,Passenger,1,0,1,38,39,2.56
April 30 2022,Las Animas,CO,Passenger,1,0,1,0,1,100
April 30 2022,New Haven,CT,Passenger,0,2,2,27,29,6.9
April 30 2022,New London,CT,Passenger,1,4,5,198,203,2.46
April 30 2022,District of Columbia,DC,Passenger,4,1,5,177,182,2.75
April 30 2022,Broward,FL,Passenger,1,0,1,70,71,1.41
April 30 2022,Duval,FL,Passenger,0,2,2,250,252,0.79
April 30 2022,Hillsborough,FL,Passenger,0,2,2,105,107,1.87
April 30 2022,Lake,FL,Passenger,1,0,1,18,19,5.26
April 30 2022,Monroe,FL,Passenger,0,1,1,38,39,2.56
April 30 2022,Okaloosa,FL,Passenger,0,1,1,88,89,1.12
April 30 2022,Orange,FL,Passenger,1,0,1,87,88,1.14
April 30 2022,Palm Beach,FL,Passenger,1,0,1,41,42,2.38
April 30 2022,Pinellas,FL,Passenger,0,1,1,66,67,1.49
April 30 2022,Sarasota,FL,Passenger,2,0,2,23,25,8
April 30 2022,Bartow,GA,Passenger,0,1,1,2,3,33.33
April 30 2022,Columbia,GA,Passenger,0,1,1,93,94,1.06
April 30 2022,DeKalb,GA,Passenger,1,0,1,40,41,2.44
April 30 2022,Houston,GA,Passenger,1,0,1,35,36,2.78
April 30 2022,Richmond,GA,Passenger,0,1,1,71,72,1.39
April 30 2022,Rockdale,GA,Passenger,1,0,1,6,7,14.29
April 30 2022,Honolulu,HI,Passenger,4,3,7,309,316,2.22
April 30 2022,Elmore,ID,Passenger,1,0,1,15,16,6.25
April 30 2022,Cook,IL,Passenger,2,0,2,162,164,1.22
April 30 2022,DuPage,IL,Passenger,1,0,1,41,42,2.38
April 30 2022,Lake,IL,Passenger,4,0,4,144,148,2.7
April 30 2022,Rock Island,IL,Passenger,0,1,1,12,13,7.69
April 30 2022,St. Clair,IL,Passenger,2,0,2,117,119,1.68
April 30 2022,Hamilton,IN,Passenger,1,0,1,20,21,4.76
April 30 2022,Howard,IN,Passenger,0,1,1,6,7,14.29
April 30 2022,Geary,KS,Passenger,1,0,1,77,78,1.28
April 30 2022,Leavenworth,KS,Passenger,1,1,2,108,110,1.82
April 30 2022,Oldham,KY,Passenger,0,1,1,4,5,20
April 30 2022,Plaquemines,LA,Passenger,1,1,2,13,15,13.33
April 30 2022,St. Tammany,LA,Passenger,1,0,1,32,33,3.03
April 30 2022,Middlesex,MA,Passenger,1,1,2,80,82,2.44
April 30 2022,Suffolk,MA,Passenger,0,1,1,26,27,3.7
April 30 2022,Anne Arundel,MD,Passenger,5,2,7,334,341,2.05
April 30 2022,Baltimore,MD,Passenger,1,0,1,65,66,1.52
April 30 2022,Calvert,MD,Passenger,0,2,2,72,74,2.7
April 30 2022,Carroll,MD,Passenger,0,1,1,10,11,9.09
April 30 2022,Charles,MD,Passenger,0,1,1,55,56,1.79
April 30 2022,Frederick,MD,Passenger,2,1,3,69,72,4.17
April 30 2022,Howard,MD,Passenger,0,1,1,56,57,1.75
April 30 2022,Montgomery,MD,Passenger,3,3,6,186,192,3.12
April 30 2022,Prince George's,MD,Passenger,1,1,2,117,119,1.68
April 30 2022,St. Mary's,MD,Passenger,1,0,1,175,176,0.57
April 30 2022,Washington,MD,Passenger,2,0,2,11,13,15.38
April 30 2022,Penobscot,ME,Passenger,0,1,1,6,7,14.29
April 30 2022,Hennepin,MN,Passenger,3,0,3,54,57,5.26
April 30 2022,Boone,MO,Passenger,0,1,1,8,9,11.11
April 30 2022,Greene,MO,Passenger,0,1,1,19,20,5
April 30 2022,Platte,MO,Passenger,1,0,1,15,16,6.25
April 30 2022,Ray,MO,Passenger,0,1,1,1,2,50
April 30 2022,St. Louis,MO,Passenger,1,0,1,66,67,1.49
April 30 2022,Harrison,MS,Passenger,2,0,2,41,43,4.65
April 30 2022,Cumberland,NC,Passenger,1,2,3,370,373,0.8
April 30 2022,Moore,NC,Passenger,0,1,1,114,115,0.87
April 30 2022,Onslow,NC,Passenger,0,1,1,149,150,0.67
April 30 2022,Randolph,NC,Passenger,1,0,1,5,6,16.67
April 30 2022,Wake,NC,Passenger,1,0,1,76,77,1.3
April 30 2022,Wayne,NC,Passenger,1,0,1,26,27,3.7
April 30 2022,Wilson,NC,Passenger,1,0,1,1,2,50
April 30 2022,Williams,ND,Passenger,0,1,1,7,8,12.5
April 30 2022,Douglas,NE,Passenger,1,2,3,44,47,6.38
April 30 2022,Sarpy,NE,Passenger,1,0,1,47,48,2.08
April 30 2022,Carroll,NH,Passenger,0,1,1,4,5,20
April 30 2022,Rockingham,NH,Passenger,1,0,1,15,16,6.25
April 30 2022,Burlington,NJ,Passenger,0,2,2,110,112,1.79
April 30 2022,Camden,NJ,Passenger,0,1,1,10,11,9.09
April 30 2022,Cape May,NJ,Passenger,0,1,1,7,8,12.5
April 30 2022,Essex,NJ,Passenger,1,0,1,9,10,10
April 30 2022,Hudson,NJ,Passenger,1,0,1,29,30,3.33
April 30 2022,Chaves,NM,Passenger,1,0,1,4,5,20
April 30 2022,Carson City,NV,Passenger,1,0,1,7,8,12.5
April 30 2022,Clark,NV,Passenger,4,3,7,485,492,1.42
April 30 2022,Jefferson,NY,Passenger,0,1,1,189,190,0.53
April 30 2022,Kings,NY,Passenger,1,0,1,49,50,2
April 30 2022,Nassau,NY,Passenger,2,0,2,24,26,7.69
April 30 2022,New York,NY,Passenger,1,0,1,40,41,2.44
April 30 2022,Queens,NY,Passenger,1,0,1,37,38,2.63
April 30 2022,Saratoga,NY,Passenger,1,0,1,34,35,2.86
April 30 2022,Hamilton,OH,Passenger,1,0,1,27,28,3.57
April 30 2022,Shelby,OH,Passenger,0,1,1,2,3,33.33
