year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,percent_rep,version,mode,year2,candidatevotes2,totalvotes2,percent_rep2,percentchange
2016,TENNESSEE,TN,POLK,47139,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5097,6520,0.781748466,20220315,TOTAL,2020,6792,8360,0.812440191,1.039260359
2016,TENNESSEE,TN,PUTNAM,47141,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19002,27212,0.69829487,20220315,TOTAL,2020,23759,33593,0.707260441,1.012839234
2016,TENNESSEE,TN,RHEA,47143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8660,11062,0.782860242,20220315,TOTAL,2020,11050,13637,0.81029552,1.035044923
2016,TENNESSEE,TN,ROANE,47145,US PRESIDENT,DONALD TRUMP,REPUBLICAN,15880,21669,0.732844155,20220315,TOTAL,2020,19230,25917,0.741984026,1.012471779
2016,TENNESSEE,TN,ROBERTSON,47147,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19410,27113,0.715892745,20220315,TOTAL,2020,24536,33717,0.727704126,1.016498813
2016,TENNESSEE,TN,RUTHERFORD,47149,US PRESIDENT,DONALD TRUMP,REPUBLICAN,64515,107436,0.60049704,20220315,TOTAL,2020,81480,143878,0.566313126,0.943073968
2016,TENNESSEE,TN,SCOTT,47151,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6044,7123,0.848518882,20220315,TOTAL,2020,8004,9052,0.884224481,1.04207991
2016,TENNESSEE,TN,SEQUATCHIE,47153,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4441,5694,0.7799438,20220315,TOTAL,2020,5855,7252,0.807363486,1.035155976
2016,TENNESSEE,TN,SEVIER,47155,US PRESIDENT,DONALD TRUMP,REPUBLICAN,28629,36312,0.788417052,20220315,TOTAL,2020,33783,43535,0.775996325,0.984245993
2016,TENNESSEE,TN,SHELBY,47157,US PRESIDENT,DONALD TRUMP,REPUBLICAN,116344,337383,0.344842508,20220315,TOTAL,2020,129815,382055,0.339780922,0.985322034
2016,TENNESSEE,TN,SMITH,47159,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5494,7436,0.738838085,20220315,TOTAL,2020,7136,9051,0.788421169,1.06710954
2016,TENNESSEE,TN,STEWART,47161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3864,5299,0.729194188,20220315,TOTAL,2020,4950,6296,0.786213469,1.07819492
2016,TENNESSEE,TN,SULLIVAN,47163,US PRESIDENT,DONALD TRUMP,REPUBLICAN,46979,62278,0.754343428,20220315,TOTAL,2020,55860,74357,0.751240636,0.995886765
2016,TENNESSEE,TN,SUMNER,47165,US PRESIDENT,DONALD TRUMP,REPUBLICAN,50129,71505,0.70105587,20220315,TOTAL,2020,63454,92630,0.685026449,0.977135316
2016,TENNESSEE,TN,TIPTON,47167,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16910,23481,0.720156722,20220315,TOTAL,2020,20070,27308,0.734949465,1.020541005
2016,TENNESSEE,TN,TROUSDALE,47169,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2103,3160,0.665506329,20220315,TOTAL,2020,2936,3998,0.734367184,1.103471374
2016,TENNESSEE,TN,UNICOI,47171,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5671,7195,0.78818624,20220315,TOTAL,2020,6599,8307,0.794390273,1.007871278
2016,TENNESSEE,TN,UNION,47173,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5053,6247,0.808868257,20220315,TOTAL,2020,6803,8123,0.837498461,1.035395386
2016,TENNESSEE,TN,VAN BUREN,47175,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1820,2419,0.752377015,20220315,TOTAL,2020,2342,2921,0.801780212,1.065662821
2016,TENNESSEE,TN,WARREN,47177,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9540,13612,0.700852189,20220315,TOTAL,2020,11850,16009,0.740208633,1.056155127
2016,TENNESSEE,TN,WASHINGTON,47179,US PRESIDENT,DONALD TRUMP,REPUBLICAN,34252,49750,0.688482412,20220315,TOTAL,2020,40444,60203,0.671793764,0.975760241
2016,TENNESSEE,TN,WAYNE,47181,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5036,5857,0.859825849,20220315,TOTAL,2020,5795,6669,0.868945869,1.010606822
2016,TENNESSEE,TN,WEAKLEY,47183,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9008,12184,0.739330269,20220315,TOTAL,2020,10396,13735,0.756898435,1.02376227
2016,TENNESSEE,TN,WHITE,47185,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7671,9825,0.780763359,20220315,TOTAL,2020,9606,11895,0.807566204,1.034329026
2016,TENNESSEE,TN,WILLIAMSON,47187,US PRESIDENT,DONALD TRUMP,REPUBLICAN,68212,106271,0.641868431,20220315,TOTAL,2020,86469,139016,0.622007539,0.96905769
2016,TENNESSEE,TN,WILSON,47189,US PRESIDENT,DONALD TRUMP,REPUBLICAN,39406,56734,0.694574682,20220315,TOTAL,2020,50296,74330,0.676658146,0.974205026
2016,TEXAS,TX,ANDERSON,48001,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13201,16977,0.777581434,20220315,TOTAL,2020,15110,19227,0.785874031,1.010664603
2016,TEXAS,TX,ANDREWS,48003,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3927,4943,0.794456808,20220315,TOTAL,2020,4943,5863,0.843083746,1.061207781
2016,TEXAS,TX,ANGELINA,48005,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21668,29911,0.724415767,20220315,TOTAL,2020,25076,34574,0.725284896,1.001199766
2016,TEXAS,TX,ARANSAS,48007,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7740,10512,0.73630137,20220315,TOTAL,2020,9239,12290,0.75174939,1.020980567
2016,TEXAS,TX,ARCHER,48009,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3786,4283,0.883959841,20220315,TOTAL,2020,4300,4796,0.896580484,1.014277394
2016,TEXAS,TX,ARMSTRONG,48011,US PRESIDENT,DONALD TRUMP,REPUBLICAN,924,1021,0.904995103,20220315,TOTAL,2020,1035,1112,0.930755396,1.028464566
2016,TEXAS,TX,ATASCOSA,48013,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8618,13673,0.630293279,20220315,TOTAL,2020,12039,18118,0.664477315,1.054235128
2016,TEXAS,TX,AUSTIN,48015,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9637,12274,0.785155613,20220315,TOTAL,2020,11447,14554,0.78651917,1.00173667
2016,TEXAS,TX,BAILEY,48017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1344,1793,0.749581707,20220315,TOTAL,2020,1434,1860,0.770967742,1.028530626
2016,TEXAS,TX,BANDERA,48019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8163,10218,0.798884322,20220315,TOTAL,2020,10057,12715,0.790955564,0.990075212
2016,TEXAS,TX,BASTROP,48021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16328,28454,0.573838476,20220315,TOTAL,2020,20516,36665,0.559552707,0.975104895
2016,TEXAS,TX,BAYLOR,48023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1267,1499,0.845230153,20220315,TOTAL,2020,1494,1702,0.877790834,1.038522858
2016,TEXAS,TX,BEE,48025,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4744,8485,0.559104302,20220315,TOTAL,2020,6006,9420,0.637579618,1.140358992
2016,TEXAS,TX,BELL,48027,US PRESIDENT,DONALD TRUMP,REPUBLICAN,51998,94994,0.54738194,20220315,TOTAL,2020,67893,127375,0.533016683,0.973756429
2016,TEXAS,TX,BEXAR,48029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,240333,589645,0.407589312,20220315,TOTAL,2020,308618,770818,0.400377262,0.982305594
2016,TEXAS,TX,BLANCO,48031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4212,5685,0.740897098,20220315,TOTAL,2020,5443,7441,0.731487703,0.987299998
2016,TEXAS,TX,BORDEN,48033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,330,365,0.904109589,20220315,TOTAL,2020,397,416,0.954326923,1.055543415
2016,TEXAS,TX,BOSQUE,48035,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6339,7838,0.808752233,20220315,TOTAL,2020,7469,9126,0.818430857,1.011967354
2016,TEXAS,TX,BOWIE,48037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,24924,34602,0.720305185,20220315,TOTAL,2020,27116,38261,0.70871122,0.983904094
2016,TEXAS,TX,BRAZORIA,48039,US PRESIDENT,DONALD TRUMP,REPUBLICAN,72791,121181,0.600679975,20220315,TOTAL,2020,90433,154984,0.583498942,0.971397361
2016,TEXAS,TX,BRAZOS,48041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,38738,67211,0.576363988,20220315,TOTAL,2020,47530,85061,0.558775467,0.969483657
2016,TEXAS,TX,BREWSTER,48043,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2077,4252,0.488476011,20220315,TOTAL,2020,2461,4822,0.510369141,1.044819253
2016,TEXAS,TX,BRISCOE,48045,US PRESIDENT,DONALD TRUMP,REPUBLICAN,625,736,0.849184783,20220315,TOTAL,2020,639,725,0.88137931,1.037912276
2016,TEXAS,TX,BROOKS,48047,US PRESIDENT,DONALD TRUMP,REPUBLICAN,613,2596,0.236132512,20220315,TOTAL,2020,998,2484,0.401771337,1.701465562
2016,TEXAS,TX,BROWN,48049,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12017,14026,0.856766006,20220315,TOTAL,2020,13698,15969,0.857786962,1.00119164
2016,TEXAS,TX,BURLESON,48051,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5316,6960,0.763793103,20220315,TOTAL,2020,6743,8609,0.783250087,1.025474155
2016,TEXAS,TX,BURNET,48053,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14638,19204,0.762237034,20220315,TOTAL,2020,18767,24717,0.759274993,0.996114016
2016,TEXAS,TX,CALDWELL,48055,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6691,12092,0.553341052,20220315,TOTAL,2020,8031,14973,0.536365458,0.969321643
2016,TEXAS,TX,CALHOUN,48057,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4638,6965,0.665900933,20220315,TOTAL,2020,5641,7856,0.718049898,1.078313398
2016,TEXAS,TX,CALLAHAN,48059,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4865,5579,0.872020075,20220315,TOTAL,2020,6012,6832,0.879976581,1.009124223
2016,TEXAS,TX,CAMERON,48061,US PRESIDENT,DONALD TRUMP,REPUBLICAN,29472,92079,0.320072981,20220315,TOTAL,2020,49032,114174,0.429449787,1.341724584
2016,TEXAS,TX,CAMP,48063,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3201,4542,0.704755614,20220315,TOTAL,2020,3626,5060,0.716600791,1.016807495
2016,TEXAS,TX,CARSON,48065,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2620,2964,0.883940621,20220315,TOTAL,2020,2779,3122,0.890134529,1.007007154
2016,TEXAS,TX,CASS,48067,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9726,12344,0.787913156,20220315,TOTAL,2020,11033,13927,0.792202197,1.005443545
2016,TEXAS,TX,CASTRO,48069,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1414,1997,0.708062093,20220315,TOTAL,2020,1602,2083,0.769083053,1.086180239
2016,TEXAS,TX,CHAMBERS,48071,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13339,16786,0.794650304,20220315,TOTAL,2020,17353,21652,0.801450212,1.008557108
2016,TEXAS,TX,CHEROKEE,48073,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12919,16790,0.769446099,20220315,TOTAL,2020,15101,19508,0.77409268,1.006038865
2016,TEXAS,TX,CHILDRESS,48075,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1802,2084,0.864683301,20220315,TOTAL,2020,1943,2279,0.852566915,0.985987487
2016,TEXAS,TX,CLAY,48077,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4377,5018,0.872259864,20220315,TOTAL,2020,5069,5744,0.882486072,1.011723809
2016,TEXAS,TX,COCHRAN,48079,US PRESIDENT,DONALD TRUMP,REPUBLICAN,679,901,0.753607103,20220315,TOTAL,2020,809,1000,0.809,1.073503682
2016,TEXAS,TX,COKE,48081,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1265,1423,0.888966971,20220315,TOTAL,2020,1586,1779,0.891512085,1.002863002
2016,TEXAS,TX,COLEMAN,48083,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3177,3643,0.872083448,20220315,TOTAL,2020,3641,4124,0.882880698,1.012380983
2016,TEXAS,TX,COLLIN,48085,US PRESIDENT,DONALD TRUMP,REPUBLICAN,201014,361419,0.556179946,20220315,TOTAL,2020,252318,490856,0.514036703,0.924227324
2016,TEXAS,TX,COLLINGSWORTH,48087,US PRESIDENT,DONALD TRUMP,REPUBLICAN,983,1156,0.850346021,20220315,TOTAL,2020,1048,1218,0.860426929,1.011855067
2016,TEXAS,TX,COLORADO,48089,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6325,8513,0.742981323,20220315,TOTAL,2020,7472,9975,0.749072682,1.008198536
2016,TEXAS,TX,COMAL,48091,US PRESIDENT,DONALD TRUMP,REPUBLICAN,45136,62178,0.725915919,20220315,TOTAL,2020,62740,88892,0.705800297,0.972289323
2016,TEXAS,TX,COMANCHE,48093,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4333,5237,0.827382089,20220315,TOTAL,2020,5177,6086,0.850640815,1.028111227
2016,TEXAS,TX,CONCHO,48095,US PRESIDENT,DONALD TRUMP,REPUBLICAN,885,1068,0.828651685,20220315,TOTAL,2020,1058,1268,0.834384858,1.006918676
2016,TEXAS,TX,COOKE,48097,US PRESIDENT,DONALD TRUMP,REPUBLICAN,13181,15955,0.826136008,20220315,TOTAL,2020,15596,18996,0.821014951,0.993801194
2016,TEXAS,TX,CORYELL,48099,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12225,18253,0.669752917,20220315,TOTAL,2020,15438,23493,0.657131912,0.981155729
2016,TEXAS,TX,COTTLE,48101,US PRESIDENT,DONALD TRUMP,REPUBLICAN,506,612,0.826797386,20220315,TOTAL,2020,540,662,0.81570997,0.986589924
2016,TEXAS,TX,CRANE,48103,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1049,1384,0.757947977,20220315,TOTAL,2020,1247,1503,0.829673985,1.094631836
2016,TEXAS,TX,CROCKETT,48105,US PRESIDENT,DONALD TRUMP,REPUBLICAN,980,1395,0.702508961,20220315,TOTAL,2020,1220,1574,0.775095299,1.10332443
2016,TEXAS,TX,CROSBY,48107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1181,1728,0.683449074,20220315,TOTAL,2020,1396,1953,0.714797747,1.045868338
2016,TEXAS,TX,CULBERSON,48109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,280,767,0.36505867,20220315,TOTAL,2020,415,864,0.480324074,1.315744874
2016,TEXAS,TX,DALLAM,48111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1261,1544,0.816709845,20220315,TOTAL,2020,1389,1609,0.863269111,1.057008333
2016,TEXAS,TX,DALLAS,48113,US PRESIDENT,DONALD TRUMP,REPUBLICAN,262945,758973,0.346448424,20220315,TOTAL,2020,307076,919504,0.333958308,0.963948122
2016,TEXAS,TX,DAWSON,48115,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2636,3563,0.739825989,20220315,TOTAL,2020,2951,3789,0.778833465,1.052725204
2016,TEXAS,TX,DEAF SMITH,48117,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2911,4216,0.690464896,20220315,TOTAL,2020,3294,4610,0.714533623,1.034858726
2016,TEXAS,TX,DELTA,48119,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1836,2281,0.804910127,20220315,TOTAL,2020,2162,2592,0.834104938,1.036270896
2016,TEXAS,TX,DENTON,48121,US PRESIDENT,DONALD TRUMP,REPUBLICAN,170603,298645,0.571256843,20220315,TOTAL,2020,222480,417964,0.532294647,0.93179566
2016,TEXAS,TX,DEWITT,48123,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5519,6844,0.806399766,20220315,TOTAL,2020,6567,8118,0.808943089,1.003153924
2016,TEXAS,TX,DICKENS,48125,US PRESIDENT,DONALD TRUMP,REPUBLICAN,755,909,0.830583058,20220315,TOTAL,2020,853,988,0.863360324,1.039462959
2016,TEXAS,TX,DIMMIT,48127,US PRESIDENT,DONALD TRUMP,REPUBLICAN,974,3225,0.302015504,20220315,TOTAL,2020,1384,3666,0.377523186,1.250012603
2016,TEXAS,TX,DONLEY,48129,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1225,1465,0.836177474,20220315,TOTAL,2020,1438,1648,0.872572816,1.043525857
2016,TEXAS,TX,DUVAL,48131,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1316,4168,0.315738964,20220315,TOTAL,2020,2443,5053,0.483475163,1.531249605
2016,TEXAS,TX,EASTLAND,48133,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6011,6963,0.863277323,20220315,TOTAL,2020,7237,8293,0.872663692,1.010872948
2016,TEXAS,TX,ECTOR,48135,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25020,36530,0.684916507,20220315,TOTAL,2020,32697,44591,0.73326456,1.070589703
2016,TEXAS,TX,EDWARDS,48137,US PRESIDENT,DONALD TRUMP,REPUBLICAN,746,1073,0.695246971,20220315,TOTAL,2020,893,1066,0.837711069,1.204911498
2016,TEXAS,TX,EL PASO,48141,US PRESIDENT,DONALD TRUMP,REPUBLICAN,55512,214008,0.259392172,20220315,TOTAL,2020,84331,266729,0.316167346,1.218877745
2016,TEXAS,TX,ELLIS,48139,US PRESIDENT,DONALD TRUMP,REPUBLICAN,44941,63673,0.70580937,20220315,TOTAL,2020,56717,85493,0.66341104,0.939929488
2016,TEXAS,TX,ERATH,48143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,11210,13893,0.806881163,20220315,TOTAL,2020,13684,16856,0.81181775,1.006118109
2016,TEXAS,TX,FALLS,48145,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3441,5248,0.655678354,20220315,TOTAL,2020,4177,6133,0.681069623,1.038725191
2016,TEXAS,TX,FANNIN,48147,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9548,12044,0.79275988,20220315,TOTAL,2020,12171,15007,0.811021523,1.023035529
2016,TEXAS,TX,FAYETTE,48149,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8743,11174,0.782441382,20220315,TOTAL,2020,10171,12941,0.785951627,1.004486272
2016,TEXAS,TX,FISHER,48151,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1265,1729,0.731636784,20220315,TOTAL,2020,1448,1826,0.792990142,1.083857673
2016,TEXAS,TX,FLOYD,48153,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1474,1959,0.752424706,20220315,TOTAL,2020,1584,2039,0.776851398,1.032463968
2016,TEXAS,TX,FOARD,48155,US PRESIDENT,DONALD TRUMP,REPUBLICAN,383,513,0.746588694,20220315,TOTAL,2020,445,551,0.807622505,1.081750248
2016,TEXAS,TX,FORT BEND,48157,US PRESIDENT,DONALD TRUMP,REPUBLICAN,117291,262066,0.447562828,20220315,TOTAL,2020,157718,357514,0.441151955,0.985676038
2016,TEXAS,TX,FRANKLIN,48159,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3585,4380,0.818493151,20220315,TOTAL,2020,4161,5009,0.830704731,1.014919588
2016,TEXAS,TX,FREESTONE,48161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6026,7684,0.784226965,20220315,TOTAL,2020,6991,8711,0.802548502,1.023362544
2016,TEXAS,TX,FRIO,48163,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1856,4400,0.421818182,20220315,TOTAL,2020,2823,5279,0.534760371,1.26775088
2016,TEXAS,TX,GAINES,48165,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3907,4620,0.845670996,20220315,TOTAL,2020,5355,5996,0.893095397,1.056079021
2016,TEXAS,TX,GALVESTON,48167,US PRESIDENT,DONALD TRUMP,REPUBLICAN,73757,122903,0.600123675,20220315,TOTAL,2020,93911,155060,0.605642977,1.009196941
2016,TEXAS,TX,GARZA,48169,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1225,1484,0.825471698,20220315,TOTAL,2020,1413,1653,0.854809437,1.035540576
2016,TEXAS,TX,GILLESPIE,48171,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10446,13214,0.790525201,20220315,TOTAL,2020,12514,15850,0.789526814,0.998737059
2016,TEXAS,TX,GLASSCOCK,48173,US PRESIDENT,DONALD TRUMP,REPUBLICAN,553,604,0.915562914,20220315,TOTAL,2020,611,653,0.93568147,1.021973975
2016,TEXAS,TX,GOLIAD,48175,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2620,3708,0.706580367,20220315,TOTAL,2020,3085,3995,0.772215269,1.092890923
2016,TEXAS,TX,GONZALES,48177,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4587,6334,0.724186928,20220315,TOTAL,2020,5627,7648,0.735747908,1.015964083
2016,TEXAS,TX,GRAY,48179,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6500,7405,0.87778528,20220315,TOTAL,2020,6840,7782,0.878951426,1.00132851
2016,TEXAS,TX,GRAYSON,48181,US PRESIDENT,DONALD TRUMP,REPUBLICAN,35325,47416,0.745001687,20220315,TOTAL,2020,44163,59474,0.742559774,0.996722272
2016,TEXAS,TX,GREGG,48183,US PRESIDENT,DONALD TRUMP,REPUBLICAN,28764,41749,0.688974586,20220315,TOTAL,2020,32493,47982,0.677191447,0.98289757
2016,TEXAS,TX,GRIMES,48185,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7065,9533,0.741109829,20220315,TOTAL,2020,9432,12414,0.759787337,1.025202078
2016,TEXAS,TX,GUADALUPE,48187,US PRESIDENT,DONALD TRUMP,REPUBLICAN,36632,57822,0.63353049,20220315,TOTAL,2020,47553,77619,0.612646388,0.967035364
2016,TEXAS,TX,HALE,48189,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6366,8858,0.718672387,20220315,TOTAL,2020,7177,9586,0.748696015,1.041776516
2016,TEXAS,TX,HALL,48191,US PRESIDENT,DONALD TRUMP,REPUBLICAN,893,1091,0.818515124,20220315,TOTAL,2020,995,1169,0.851154833,1.039876733
2016,TEXAS,TX,HAMILTON,48193,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3060,3620,0.845303867,20220315,TOTAL,2020,3616,4351,0.831073316,0.983165165
2016,TEXAS,TX,HANSFORD,48195,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1730,1947,0.888546482,20220315,TOTAL,2020,1849,2047,0.903273083,1.01657381
2016,TEXAS,TX,HARDEMAN,48197,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1207,1513,0.797752809,20220315,TOTAL,2020,1330,1580,0.841772152,1.055179176
2016,TEXAS,TX,HARDIN,48199,US PRESIDENT,DONALD TRUMP,REPUBLICAN,19606,22780,0.860667252,20220315,TOTAL,2020,23858,27635,0.863325493,1.003088582
2016,TEXAS,TX,HARRIS,48201,US PRESIDENT,DONALD TRUMP,REPUBLICAN,545955,1312112,0.416088718,20220315,TOTAL,2020,700630,1640818,0.427000435,1.026224496
2016,TEXAS,TX,HARRISON,48203,US PRESIDENT,DONALD TRUMP,REPUBLICAN,18749,26548,0.706230224,20220315,TOTAL,2020,21466,29717,0.722347478,1.022821529
2016,TEXAS,TX,HARTLEY,48205,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1730,1952,0.886270492,20220315,TOTAL,2020,1868,2078,0.89894129,1.014296762
2016,TEXAS,TX,HASKELL,48207,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1403,1770,0.792655367,20220315,TOTAL,2020,1840,2214,0.831074977,1.048469501
2016,TEXAS,TX,HAYS,48209,US PRESIDENT,DONALD TRUMP,REPUBLICAN,33826,72164,0.468737875,20220315,TOTAL,2020,47680,109395,0.43585173,0.929841076
2016,TEXAS,TX,HEMPHILL,48211,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1462,1695,0.862536873,20220315,TOTAL,2020,1486,1720,0.863953488,1.001642382
2016,TEXAS,TX,HENDERSON,48213,US PRESIDENT,DONALD TRUMP,REPUBLICAN,23650,30045,0.787152604,20220315,TOTAL,2020,28911,36317,0.796073464,1.011333075
2016,TEXAS,TX,HIDALGO,48215,US PRESIDENT,DONALD TRUMP,REPUBLICAN,48642,173437,0.280459187,20220315,TOTAL,2020,90527,220884,0.409839554,1.461316202
2016,TEXAS,TX,HILL,48217,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10108,12970,0.779336931,20220315,TOTAL,2020,11926,14931,0.798740875,1.024898016
2016,TEXAS,TX,HOCKLEY,48219,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5809,7311,0.794556148,20220315,TOTAL,2020,6536,8100,0.80691358,1.015552623
2016,TEXAS,TX,HOOD,48221,US PRESIDENT,DONALD TRUMP,REPUBLICAN,21382,26262,0.814180184,20220315,TOTAL,2020,26496,32541,0.814234351,1.000066529
2016,TEXAS,TX,HOPKINS,48223,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10707,13538,0.790884917,20220315,TOTAL,2020,12719,15941,0.797879681,1.008844226
2016,TEXAS,TX,HOUSTON,48225,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6205,8353,0.742846881,20220315,TOTAL,2020,7060,9438,0.748039839,1.006990616
2016,TEXAS,TX,HOWARD,48227,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6637,8723,0.760862089,20220315,TOTAL,2020,8054,10241,0.786446636,1.033625735
2016,TEXAS,TX,HUDSPETH,48229,US PRESIDENT,DONALD TRUMP,REPUBLICAN,503,871,0.57749713,20220315,TOTAL,2020,779,1165,0.668669528,1.157875067
2016,TEXAS,TX,HUNT,48231,US PRESIDENT,DONALD TRUMP,REPUBLICAN,23910,31554,0.757748621,20220315,TOTAL,2020,29163,38597,0.755576858,0.997133927
2016,TEXAS,TX,HUTCHINSON,48233,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7042,8155,0.863519313,20220315,TOTAL,2020,7681,8773,0.875527186,1.013905737
2016,TEXAS,TX,IRION,48235,US PRESIDENT,DONALD TRUMP,REPUBLICAN,660,766,0.861618799,20220315,TOTAL,2020,759,889,0.853768279,0.990888639
2016,TEXAS,TX,JACK,48237,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2973,3350,0.887462687,20220315,TOTAL,2020,3418,3782,0.903754627,1.018357888
2016,TEXAS,TX,JACKSON,48239,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4266,5302,0.804602037,20220315,TOTAL,2020,5231,6353,0.823390524,1.02335128
2016,TEXAS,TX,JASPER,48241,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10609,13419,0.790595424,20220315,TOTAL,2020,12542,15611,0.803407853,1.01620605
2016,TEXAS,TX,JEFF DAVIS,48243,US PRESIDENT,DONALD TRUMP,REPUBLICAN,695,1191,0.583543241,20220315,TOTAL,2020,784,1305,0.600766284,1.029514595
2016,TEXAS,TX,JEFFERSON,48245,US PRESIDENT,DONALD TRUMP,REPUBLICAN,42862,87618,0.489191719,20220315,TOTAL,2020,47570,94759,0.502010363,1.026203724
2016,TEXAS,TX,JIM HOGG,48247,US PRESIDENT,DONALD TRUMP,REPUBLICAN,430,2119,0.202925908,20220315,TOTAL,2020,833,2036,0.40913556,2.01618198
